證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
"=""089857""",台積電中信54購07,0,0,0,0.0,0.0,0.0,0,0,0,"-450,000",0,0,0,0,"450,000","-450,000","-450,000",
"=""039748""",台積電群益5A購01,0,0,0,0.0,0.0,0.0,0,0,0,"-450,000",0,0,0,0,"450,000","-450,000","-450,000",
"=""072261""",創意元大4C購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-450,000",0,0,0,0,"450,000","-450,000","-450,000",
"=""034562""",景碩元富53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-452,000",0,0,0,"65,000","517,000","-452,000","-452,000",
"=""083982""",聯茂元大4C購06  ,0,0,0,0.0,0.0,0.0,0,0,0,"-456,000",0,0,0,"343,000","799,000","-456,000","-456,000",
"=""059853""",鴻準統一4B購06  ,0,0,0,0.0,0.0,0.0,0,0,0,"-458,000",0,0,0,0,"458,000","-458,000","-458,000",
"=""04103U""",世芯元大51售30  ,0,0,0,0.0,0.0,0.0,0,0,0,"-458,000",0,0,0,"105,000","563,000","-458,000","-458,000",
"=""035841""",貿聯元大54購18  ,0,0,0,0.0,0.0,0.0,0,0,0,"-458,000",0,0,0,0,"458,000","-458,000","-458,000",
"=""079474""",台塑富邦4C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-458,000",0,0,0,"204,000","662,000","-458,000","-458,000",
"=""088241""",台塑富邦52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-459,000",0,0,0,"377,000","836,000","-459,000","-459,000",
2401,凌陽            ,"532,000","904,000","-372,000",0.0,0.0,0.0,0,0,0,"-87,445","22,000","102,150","-80,150",0,"7,295","-7,295","-459,445",
"=""032537""",洋基凱基53購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"-460,000",0,0,0,0,"460,000","-460,000","-460,000",
"=""069777""",堤維西統一51購01,0,0,0,0.0,0.0,0.0,0,0,0,"-461,000",0,0,0,0,"461,000","-461,000","-461,000",
8028,昇陽半導體      ,"550,127","1,072,000","-521,873",0.0,0.0,0.0,"100,000","6,000","94,000","-33,691","20,000","15,000","5,000","35,000","73,691","-38,691","-461,564",
"=""077886""",陽明元大52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-462,000",0,0,0,0,"462,000","-462,000","-462,000",
"=""088265""",東陽永豐51購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-462,000",0,0,0,"11,000","473,000","-462,000","-462,000",
"=""087854""",台郡元大51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-462,000",0,0,0,0,"462,000","-462,000","-462,000",
"=""05018U""",健策凱基52售01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-462,000",0,0,0,"138,000","600,000","-462,000","-462,000",
"=""031258""",訊芯元大52購02  ,0,"20,000","-20,000",0.0,0.0,0.0,0,0,0,"-442,000",0,0,0,"20,000","462,000","-442,000","-462,000",
"=""041519""",大毅元大54購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-463,000",0,0,0,0,"463,000","-463,000","-463,000",
2393,億光            ,"185,000","625,000","-440,000",0.0,0.0,0.0,0,"1,829","-1,829","-21,503","10,000",0,"10,000","3,201","34,704","-31,503","-463,332",
"=""069997""",長榮永豐51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-464,000",0,0,0,0,"464,000","-464,000","-464,000",
"=""048478""",創意元富58購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-465,000",0,0,0,0,"465,000","-465,000","-465,000",
"=""083128""",嘉澤元大4C購06  ,0,0,0,0.0,0.0,0.0,0,0,0,"-465,000",0,0,0,0,"465,000","-465,000","-465,000",
"=""039514""",奇鋐元大5A購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-466,000",0,0,0,"14,000","480,000","-466,000","-466,000",
"=""057922""",台積電元大55購01,0,0,0,0.0,0.0,0.0,0,0,0,"-466,000",0,0,0,"460,000","926,000","-466,000","-466,000",
"=""076440""",富鼎統一53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-466,000",0,0,0,"116,000","582,000","-466,000","-466,000",
"=""033263""",富世達國票56購01,0,0,0,0.0,0.0,0.0,0,0,0,"-466,000",0,0,0,"84,000","550,000","-466,000","-466,000",
"=""083587""",日電貿元大4C購02,0,0,0,0.0,0.0,0.0,0,0,0,"-467,000",0,0,0,"74,000","541,000","-467,000","-467,000",
"=""034994""",祥碩兆豐59購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-468,000",0,0,0,"116,000","584,000","-468,000","-468,000",
"=""030610""",AES統一57購01   ,0,0,0,0.0,0.0,0.0,0,0,0,"-469,000",0,0,0,"363,000","832,000","-469,000","-469,000",
"=""089092""",AES元大56購02   ,0,0,0,0.0,0.0,0.0,0,0,0,"-470,000",0,0,0,"157,000","627,000","-470,000","-470,000",
"=""069099""",創意元大51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-471,000",0,0,0,"52,000","523,000","-471,000","-471,000",
"=""068404""",力積電統一54購01,0,0,0,0.0,0.0,0.0,0,0,0,"-472,000",0,0,0,"42,000","514,000","-472,000","-472,000",
"=""04438U""",群臺2X凱基51售03,0,0,0,0.0,0.0,0.0,0,0,0,"-472,000",0,0,0,0,"472,000","-472,000","-472,000",
"=""033487""",長榮太元大53購05,0,0,0,0.0,0.0,0.0,0,0,0,"-472,000",0,0,0,0,"472,000","-472,000","-472,000",
"=""032415""",台玻群益53購07  ,0,0,0,0.0,0.0,0.0,0,0,0,"-473,000",0,0,0,"33,000","506,000","-473,000","-473,000",
6862,三集瑞-KY       ,"397,000","948,750","-551,750",0.0,0.0,0.0,0,0,0,"78,255","14,000",0,"14,000","69,398","5,143","64,255","-473,495",
6224,聚鼎            ,"525,000","998,000","-473,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-474,000",
"=""031794""",奇鋐永豐52購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-475,000",0,0,0,"25,000","500,000","-475,000","-475,000",
"=""036996""",奇鋐元大56購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-476,000",0,0,0,"7,000","483,000","-476,000","-476,000",
"=""030433""",聯茂永豐54購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-478,000",0,0,0,"202,000","680,000","-478,000","-478,000",
"=""038254""",仁寶元大53購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-479,000",0,0,0,"112,000","591,000","-479,000","-479,000",
"=""089504""",全新國票53購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-479,000",0,0,0,0,"479,000","-479,000","-479,000",
2455,全新            ,"1,078,000","944,000","134,000",0.0,0.0,0.0,"14,000","609,000","-595,000","-18,476","60,000","31,076","28,924","6,084","53,484","-47,400","-479,476",
"=""030536""",世芯凱基52購09  ,0,0,0,0.0,0.0,0.0,0,0,0,"-480,000",0,0,0,0,"480,000","-480,000","-480,000",
"=""079385""",長榮富邦4B購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-480,000",0,0,0,"99,000","579,000","-480,000","-480,000",
"=""085253""",jpp元大4C購07   ,0,0,0,0.0,0.0,0.0,0,0,0,"-480,000",0,0,0,"124,000","604,000","-480,000","-480,000",
6533,晶心科          ,"110,000","568,036","-458,036",0.0,0.0,0.0,0,0,0,"-22,479","3,000","7,624","-4,624","30,000","47,855","-17,855","-480,515",
"=""039540""",台勝科群益54購01,0,0,0,0.0,0.0,0.0,0,0,0,"-481,000",0,0,0,"181,000","662,000","-481,000","-481,000",
3504,揚明光          ,"118,000","438,000","-320,000",0.0,0.0,0.0,0,0,0,"-161,065",0,0,0,0,"161,065","-161,065","-481,065",
"=""030804""",世芯凱基52購10  ,0,0,0,0.0,0.0,0.0,0,0,0,"-483,000",0,0,0,0,"483,000","-483,000","-483,000",
"=""068660""",力積電統一54購02,0,0,0,0.0,0.0,0.0,0,0,0,"-483,000",0,0,0,0,"483,000","-483,000","-483,000",
"=""058205""",金寶元富4B購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-483,000",0,0,0,"16,000","499,000","-483,000","-483,000",
"=""033211""",瀚宇博富邦52購01,0,0,0,0.0,0.0,0.0,0,0,0,"-484,000",0,0,0,"15,000","499,000","-484,000","-484,000",
3019,亞光            ,"401,355","810,700","-409,345",0.0,0.0,0.0,0,0,0,"-74,749","49,000","84,977","-35,977","6,183","44,955","-38,772","-484,094",
"=""037946""",華邦電永豐53購03,0,0,0,0.0,0.0,0.0,0,0,0,"-488,000",0,0,0,"15,000","503,000","-488,000","-488,000",
"=""083243""",聯發科國票4C購03,0,0,0,0.0,0.0,0.0,0,0,0,"-489,000",0,0,0,0,"489,000","-489,000","-489,000",
"=""037907""",力成元大53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-492,000",0,0,0,0,"492,000","-492,000","-492,000",
"=""037643""",台積電中信59購05,0,0,0,0.0,0.0,0.0,0,0,0,"-492,000",0,0,0,"185,000","677,000","-492,000","-492,000",
"=""036276""",同欣電元大54購01,0,0,0,0.0,0.0,0.0,0,0,0,"-494,000",0,0,0,"386,000","880,000","-494,000","-494,000",
"=""069602""",崇越統一52購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-494,000",0,0,0,"5,000","499,000","-494,000","-494,000",
"=""088880""",世芯元大51購46  ,0,0,0,0.0,0.0,0.0,0,0,0,"-496,000",0,0,0,0,"496,000","-496,000","-496,000",
"=""087392""",嘉澤元大51購10  ,0,0,0,0.0,0.0,0.0,0,0,0,"-496,000",0,0,0,0,"496,000","-496,000","-496,000",
"=""030648""",世芯元大52購12  ,0,0,0,0.0,0.0,0.0,0,0,0,"-496,000",0,0,0,0,"496,000","-496,000","-496,000",
"=""080591""",嘉澤元大4B購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-496,000",0,0,0,0,"496,000","-496,000","-496,000",
2345,智邦            ,"1,874,389","2,792,532","-918,143",0.0,0.0,0.0,"536,000","176,350","359,650","62,048","31,100","68,198","-37,098","133,410","34,264","99,146","-496,445",
"=""062684""",緯穎統一52購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-498,000",0,0,0,"13,000","511,000","-498,000","-498,000",
"=""088392""",世芯元大51購43  ,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""045592""",矽統統一52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""04087U""",台積電凱基52售02,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""039859""",華邦電國泰55購04,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""039860""",華邦電國泰55購05,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""04041U""",台積電元大51售54,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""089728""",道瓊反國票53購01,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""080999""",牧德元大4B購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""082322""",牧德元大4B購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-499,000",0,0,0,0,"499,000","-499,000","-499,000",
"=""03991U""",台積電統一53售10,0,0,0,0.0,0.0,0.0,0,0,0,"-500,000",0,0,0,0,"500,000","-500,000","-500,000",
"=""037654""",T50反1凱基54購07,0,0,0,0.0,0.0,0.0,0,0,0,"-501,000",0,0,0,0,"501,000","-501,000","-501,000",
"=""089818""",世芯元大51購49  ,0,0,0,0.0,0.0,0.0,0,0,0,"-501,000",0,0,0,0,"501,000","-501,000","-501,000",
9955,佳龍            ,"96,000","598,000","-502,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-502,000",
"=""077538""",至上國票51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-503,000",0,0,0,"765,000","1,268,000","-503,000","-503,000",
"=""040134""",三集瑞群益54購01,0,0,0,0.0,0.0,0.0,0,0,0,"-503,000",0,0,0,"221,000","724,000","-503,000","-503,000",
"=""040003""",力積電富邦54購01,0,0,0,0.0,0.0,0.0,0,0,0,"-504,000",0,0,0,"187,000","691,000","-504,000","-504,000",
"=""038957""",世芯元富56購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-505,000",0,0,0,0,"505,000","-505,000","-505,000",
"=""076333""",臺股指元富51購04,0,0,0,0.0,0.0,0.0,0,0,0,"-506,000",0,0,0,0,"506,000","-506,000","-506,000",
"=""00905""",FT臺灣Smart     ,0,"39,000","-39,000",0.0,0.0,0.0,0,0,0,"-467,526",0,0,0,"138,000","605,526","-467,526","-506,526",
"=""00633L""",富邦上証正2     ,"49,000","166,000","-117,000",0.0,0.0,0.0,0,0,0,"-389,636",0,0,0,"1,103,854","1,493,490","-389,636","-506,636",
"=""032284""",京元電元大54購05,0,0,0,0.0,0.0,0.0,0,0,0,"-508,000",0,0,0,0,"508,000","-508,000","-508,000",
"=""077393""",晶碩永豐4C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-509,000",0,0,0,0,"509,000","-509,000","-509,000",
"=""085947""",世芯元大4C購16  ,0,0,0,0.0,0.0,0.0,0,0,0,"-516,000",0,0,0,0,"516,000","-516,000","-516,000",
2634,漢翔            ,"1,243,000","1,768,000","-525,000",0.0,0.0,0.0,0,0,0,"8,562","152,000","115,000","37,000","36,133","64,571","-28,438","-516,438",
"=""034447""",大立光元大53購05,0,0,0,0.0,0.0,0.0,0,0,0,"-520,000",0,0,0,0,"520,000","-520,000","-520,000",
"=""036542""",光寶科元大53購01,0,0,0,0.0,0.0,0.0,0,0,0,"-521,000",0,0,0,"29,000","550,000","-521,000","-521,000",
"=""037992""",光寶科富邦55購01,0,0,0,0.0,0.0,0.0,0,0,0,"-524,000",0,0,0,"149,000","673,000","-524,000","-524,000",
2342,茂矽            ,"5,126,000","5,620,000","-494,000",0.0,0.0,0.0,0,0,0,"-31,491","25,000","56,491","-31,491",0,0,0,"-525,491",
"=""06039U""",國巨元富53售10  ,0,0,0,0.0,0.0,0.0,0,0,0,"-526,000",0,0,0,0,"526,000","-526,000","-526,000",
"=""030378""",世芯元大52購11  ,0,0,0,0.0,0.0,0.0,0,0,0,"-526,000",0,0,0,0,"526,000","-526,000","-526,000",
"=""034432""",智邦元大53購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"-527,000",0,0,0,0,"527,000","-527,000","-527,000",
"=""038234""",仁寶國泰54購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"-530,000",0,0,0,"437,000","967,000","-530,000","-530,000",
"=""062891""",創意元富5C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-531,000",0,0,0,0,"531,000","-531,000","-531,000",
"=""036783""",智邦元大54購14  ,0,0,0,0.0,0.0,0.0,0,0,0,"-532,000",0,0,0,"15,000","547,000","-532,000","-532,000",
"=""087814""",啟�硌s益51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-534,000",0,0,0,"94,000","628,000","-534,000","-534,000",
"=""039644""",台積電凱基54購24,0,0,0,0.0,0.0,0.0,0,0,0,"-534,000",0,0,0,"211,000","745,000","-534,000","-534,000",
1522,堤維西          ,"923,000","1,481,000","-558,000",0.0,0.0,0.0,0,"2,955","-2,955","26,765","1,000","3,956","-2,956","34,264","4,543","29,721","-534,190",
"=""038602""",光寶科凱基54購07,"500,000",0,"500,000",0.0,0.0,0.0,0,0,0,"-1,035,000",0,0,0,"98,000","1,133,000","-1,035,000","-535,000",
"=""00676R""",富邦臺灣加權反1 ,0,0,0,0.0,0.0,0.0,0,0,0,"-536,491",0,0,0,"415,509","952,000","-536,491","-536,491",
"=""087625""",偉訓凱基53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-538,000",0,0,0,"10,000","548,000","-538,000","-538,000",
2340,台亞            ,"715,000","1,172,000","-457,000",0.0,0.0,0.0,0,0,0,"-81,522","28,000","38,000","-10,000",500,"72,022","-71,522","-538,522",
"=""080472""",富邦金元大4B購02,0,0,0,0.0,0.0,0.0,0,0,0,"-540,000",0,0,0,0,"540,000","-540,000","-540,000",
1219,福壽            ,"452,000","992,000","-540,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-540,000",
"=""05325U""",元金2X永豐52售01,0,0,0,0.0,0.0,0.0,0,0,0,"-540,000",0,0,0,"420,000","960,000","-540,000","-540,000",
"=""083484""",富鼎國票51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-541,000",0,0,0,"36,000","577,000","-541,000","-541,000",
"=""039244""",緯創凱基54購08  ,0,0,0,0.0,0.0,0.0,0,0,0,"-543,000",0,0,0,"108,000","651,000","-543,000","-543,000",
"=""037633""",富世達群益56購02,0,0,0,0.0,0.0,0.0,0,0,0,"-543,000",0,0,0,"35,000","578,000","-543,000","-543,000",
"=""066432""",日月光統一51購01,0,0,0,0.0,0.0,0.0,0,0,0,"-546,000",0,0,0,"248,000","794,000","-546,000","-546,000",
6443,元晶            ,"190,000","729,000","-539,000",0.0,0.0,0.0,0,0,0,"-7,088",0,"6,388","-6,388",0,700,-700,"-546,088",
"=""038130""",國巨群益55購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-547,000",0,0,0,"540,000","1,087,000","-547,000","-547,000",
"=""038451""",仁寶群益53購06  ,0,0,0,0.0,0.0,0.0,0,0,0,"-547,000",0,0,0,"37,000","584,000","-547,000","-547,000",
"=""039347""",中台國票55購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-548,000",0,0,0,"103,000","651,000","-548,000","-548,000",
"=""086899""",金像電統一5B購01,0,0,0,0.0,0.0,0.0,0,0,0,"-549,000",0,0,0,"8,000","557,000","-549,000","-549,000",
"=""036186""",光寶科凱基54購03,0,0,0,0.0,0.0,0.0,0,0,0,"-550,000",0,0,0,"143,000","693,000","-550,000","-550,000",
"=""032154""",京元電中信58購01,0,0,0,0.0,0.0,0.0,0,0,0,"-550,000",0,0,0,"392,000","942,000","-550,000","-550,000",
6112,邁達特          ,"173,000","718,000","-545,000",0.0,0.0,0.0,0,0,0,"-5,901","7,000","7,048",-48,"3,100","8,953","-5,853","-550,901",
"=""032982""",景碩群益52購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-551,000",0,0,0,"25,000","576,000","-551,000","-551,000",
"=""009800""",中信NASDAQ      ,0,"10,000","-10,000",0.0,0.0,0.0,0,0,0,"-545,237","23,000","69,000","-46,000","7,000","506,237","-499,237","-555,237",
"=""038478""",T50反1元大53購09,0,0,0,0.0,0.0,0.0,0,0,0,"-556,000",0,0,0,"53,000","609,000","-556,000","-556,000",
"=""00954""",中信日本半導體  ,"2,000","382,000","-380,000",0.0,0.0,0.0,0,0,0,"-176,155",0,0,0,"66,000","242,155","-176,155","-556,155",
8021,尖點            ,"6,040,010","6,633,030","-593,020",0.0,0.0,0.0,"29,000",0,"29,000","7,567","37,348","29,781","7,567",0,0,0,"-556,453",
6278,台表科          ,"818,000","1,259,000","-441,000",0.0,0.0,0.0,0,"78,015","-78,015","-38,443","16,000","24,000","-8,000","19,500","49,943","-30,443","-557,458",
"=""032261""",臺股指富邦62購01,0,0,0,0.0,0.0,0.0,0,0,0,"-558,000",0,0,0,"76,000","634,000","-558,000","-558,000",
"=""081483""",智邦統一55購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-558,000",0,0,0,"13,000","571,000","-558,000","-558,000",
"=""037438""",力積電富邦55購01,0,0,0,0.0,0.0,0.0,0,0,0,"-560,000",0,0,0,"20,000","580,000","-560,000","-560,000",
"=""031593""",臺股指中信56購01,0,0,0,0.0,0.0,0.0,0,0,0,"-560,000",0,0,0,"6,000","566,000","-560,000","-560,000",
"=""077956""",旺宏富邦4C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-560,000",0,0,0,"5,000","565,000","-560,000","-560,000",
"=""082377""",聯茂凱基4C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-561,000",0,0,0,0,"561,000","-561,000","-561,000",
"=""030595""",健策統一58購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-561,000",0,0,0,"18,000","579,000","-561,000","-561,000",
"=""037988""",光寶科兆豐59購01,0,0,0,0.0,0.0,0.0,0,0,0,"-562,000",0,0,0,"48,000","610,000","-562,000","-562,000",
2489,瑞軒            ,"771,000","1,335,000","-564,000",0.0,0.0,0.0,0,0,0,"1,154","17,000",0,"17,000",154,"16,000","-15,846","-562,846",
"=""083812""",智邦統一54購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-564,000",0,0,0,"22,000","586,000","-564,000","-564,000",
"=""084222""",新唐國票51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-565,000",0,0,0,0,"565,000","-565,000","-565,000",
"=""039506""",友達元大54購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"-566,000",0,0,0,0,"566,000","-566,000","-566,000",
"=""037153""",南亞科元大54購11,0,0,0,0.0,0.0,0.0,0,0,0,"-567,000",0,0,0,"194,000","761,000","-567,000","-567,000",
"=""032301""",帆宣元大53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-567,000",0,0,0,0,"567,000","-567,000","-567,000",
"=""038208""",台積電凱基53購39,0,0,0,0.0,0.0,0.0,0,0,0,"-573,000",0,0,0,"21,000","594,000","-573,000","-573,000",
"=""037442""",台積電永豐69購02,0,0,0,0.0,0.0,0.0,0,0,0,"-577,000",0,0,0,"26,000","603,000","-577,000","-577,000",
"=""039697""",華新科元大54購01,0,0,0,0.0,0.0,0.0,0,0,0,"-581,000",0,0,0,"71,000","652,000","-581,000","-581,000",
"=""05888U""",台灣50元富53售13,0,0,0,0.0,0.0,0.0,0,0,0,"-585,000",0,0,0,"109,000","694,000","-585,000","-585,000",
"=""030188""",AES凱基52購03   ,0,0,0,0.0,0.0,0.0,0,0,0,"-585,000",0,0,0,"341,000","926,000","-585,000","-585,000",
"=""036295""",台達電中信59購02,0,0,0,0.0,0.0,0.0,0,0,0,"-586,000",0,0,0,"233,000","819,000","-586,000","-586,000",
"=""030946""",智原國泰53購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-586,000",0,0,0,"190,000","776,000","-586,000","-586,000",
"=""034819""",京元電兆豐59購01,0,0,0,0.0,0.0,0.0,0,0,0,"-588,000",0,0,0,"119,000","707,000","-588,000","-588,000",
"=""086298""",金像電元大51購03,0,0,0,0.0,0.0,0.0,0,0,0,"-591,000",0,0,0,0,"591,000","-591,000","-591,000",
2368,金像電          ,"4,173,604","3,624,266","549,338",0.0,0.0,0.0,"33,000","1,318,000","-1,285,000","141,984","62,000","76,000","-14,000","208,889","52,905","155,984","-593,678",
"=""034977""",貿聯群益54購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-597,000",0,0,0,"82,000","679,000","-597,000","-597,000",
2363,矽統            ,"759,000","1,394,613","-635,613",0.0,0.0,0.0,0,0,0,"36,704",0,0,0,"134,736","98,032","36,704","-598,909",
"=""087188""",聯發科凱基52購01,0,0,0,0.0,0.0,0.0,0,0,0,"-599,000",0,0,0,0,"599,000","-599,000","-599,000",
"=""071679""",華通群益51購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-600,000",0,0,0,0,"600,000","-600,000","-600,000",
3714,富采            ,"277,100","866,100","-589,000",0.0,0.0,0.0,0,0,0,"-11,000","9,000","20,000","-11,000",0,0,0,"-600,000",
3715,定穎投控        ,"2,071,015","2,342,350","-271,335",0.0,0.0,0.0,0,"100,000","-100,000","-228,694","20,000","115,000","-95,000","36,003","169,697","-133,694","-600,029",
"=""068661""",力積電統一54購03,0,0,0,0.0,0.0,0.0,0,0,0,"-601,000",0,0,0,"62,000","663,000","-601,000","-601,000",
"=""082490""",祥碩兆豐56購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-602,000",0,0,0,"5,000","607,000","-602,000","-602,000",
1307,三芳            ,"296,000","897,000","-601,000",0.0,0.0,0.0,0,"3,912","-3,912","-2,000",0,"2,000","-2,000",0,0,0,"-606,912",
"=""05161U""",鴻海中信56售01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-610,000",0,0,0,0,"610,000","-610,000","-610,000",
"=""040189""",亞翔永豐56購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-610,000",0,0,0,0,"610,000","-610,000","-610,000",
5243,乙盛-KY         ,"688,000","1,197,000","-509,000",0.0,0.0,0.0,0,"63,000","-63,000","-38,447","2,000","1,069",931,"3,337","42,715","-39,378","-610,447",
4927,泰鼎-KY         ,"431,000","1,043,000","-612,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-612,000",
"=""089816""",創意元大51購16  ,0,0,0,0.0,0.0,0.0,0,0,0,"-614,000",0,0,0,"200,000","814,000","-614,000","-614,000",
1589,永冠-KY         ,"250,963","865,000","-614,037",0.0,0.0,0.0,0,0,0,-56,"12,000","12,056",-56,0,0,0,"-614,093",
"=""033299""",臻鼎元大54購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"-616,000",0,0,0,"10,000","626,000","-616,000","-616,000",
"=""083387""",保瑞元富4C購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"-620,000",0,0,0,0,"620,000","-620,000","-620,000",
"=""038292""",佳能群益58購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-620,000",0,0,0,"100,000","720,000","-620,000","-620,000",
"=""040076""",友達元大54購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"-622,000",0,0,0,0,"622,000","-622,000","-622,000",
"=""00752""",中信中國50      ,"36,000","7,000","29,000",0.0,0.0,0.0,0,0,0,"-651,708",0,0,0,"347,786","999,494","-651,708","-622,708",
"=""081565""",嘉澤元大51購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"-626,000",0,0,0,0,"626,000","-626,000","-626,000",
"=""040482""",力積電元大58購02,0,0,0,0.0,0.0,0.0,0,0,0,"-632,000",0,0,0,"28,000","660,000","-632,000","-632,000",
"=""036836""",同欣電凱基53購01,0,0,0,0.0,0.0,0.0,0,0,0,"-634,000",0,0,0,"12,000","646,000","-634,000","-634,000",
"=""030651""",聯茂元大52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"-637,000",0,0,0,0,"637,000","-637,000","-637,000",
"=""00670L""",富邦NASDAQ正2   ,47,"5,000","-4,953",0.0,0.0,0.0,0,0,0,"-632,380","15,000",0,"15,000","27,000","674,380","-647,380","-637,333",
"=""037504""",力積電中信53購03,0,0,0,0.0,0.0,0.0,0,0,0,"-645,000",0,0,0,"301,000","946,000","-645,000","-645,000",
"=""037132""",南亞科永豐5A購01,0,0,0,0.0,0.0,0.0,0,0,0,"-645,000",0,0,0,"359,000","1,004,000","-645,000","-645,000",
2542,興富發          ,"1,256,000","3,310,000","-2,054,000",0.0,0.0,0.0,"1,407,000","35,000","1,372,000","36,307","10,000",0,"10,000","71,000","44,693","26,307","-645,693",
"=""087114""",AES元大51購01   ,0,0,0,0.0,0.0,0.0,0,0,0,"-648,000",0,0,0,"108,000","756,000","-648,000","-648,000",
"=""05878U""",南亞科中信53售03,0,0,0,0.0,0.0,0.0,0,0,0,"-649,000",0,0,0,"411,000","1,060,000","-649,000","-649,000",
