證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""067609""",台塑化元富4A購01,0,0,0,0,0,0,"857,000",0,0,0,"877,000","20,000","857,000","857,000"
1907,永豐餘          ,"1,015,000","98,000","917,000",0,0,0,"-68,000",0,"16,000","-16,000",0,"52,000","-52,000","849,000"
"=""05629P""",迅得群益46售03  ,0,0,0,0,0,0,"837,000",0,0,0,"1,137,000","300,000","837,000","837,000"
"=""068094""",台積電元富48購08,0,0,0,0,0,0,"836,000",0,0,0,"1,909,000","1,073,000","836,000","836,000"
"=""066225""",祥碩群益47購02  ,0,0,0,0,0,0,"831,000",0,0,0,"996,000","165,000","831,000","831,000"
"=""066872""",聯發科元富5A購02,0,0,0,0,0,0,"831,000",0,0,0,"1,168,000","337,000","831,000","831,000"
"=""05123P""",京元電元富44售03,0,0,0,0,0,0,"830,000",0,0,0,"1,575,000","745,000","830,000","830,000"
"=""067672""",台積電凱基48購12,0,0,0,0,0,0,"830,000",0,0,0,"971,000","141,000","830,000","830,000"
"=""061580""",波力凱基46購01  ,0,0,0,0,0,0,"828,000",0,0,0,"1,406,000","578,000","828,000","828,000"
8110,華東            ,"1,255,000","159,000","1,096,000",0,0,0,"-271,000","222,000","13,000","209,000","119,000","599,000","-480,000","825,000"
"=""067317""",大立光富邦3B購03,"10,000","10,000",0,0,0,0,"823,000",0,0,0,"877,000","54,000","823,000","823,000"
"=""069318""",神達國票48購04  ,0,0,0,0,0,0,"820,000",0,0,0,"1,937,000","1,117,000","820,000","820,000"
"=""05351P""",臺股指元大46售19,0,0,0,0,0,0,"816,000",0,0,0,"1,182,000","366,000","816,000","816,000"
"=""04098P""",台積電元大43售72,0,0,0,0,0,0,"814,000",0,0,0,"1,624,000","810,000","814,000","814,000"
"=""064605""",上銀凱基46購07  ,0,0,0,0,0,0,"810,000",0,0,0,"1,671,000","861,000","810,000","810,000"
"=""069408""",日月光統一58購01,0,0,0,0,0,0,"809,000",0,0,0,"826,000","17,000","809,000","809,000"
"=""069205""",立積統一52購05  ,0,0,0,0,0,0,"807,000",0,0,0,"866,000","59,000","807,000","807,000"
"=""066440""",洋基統一57購01  ,0,0,0,0,0,0,"806,000",0,0,0,"1,079,000","273,000","806,000","806,000"
"=""05058P""",台積電元大44售64,0,0,0,0,0,0,"804,000",0,0,0,"804,000",0,"804,000","804,000"
"=""064793""",台積電元大49購06,0,0,0,0,0,0,"802,000",0,0,0,"1,130,000","328,000","802,000","802,000"
"=""069460""",上銀元大48購05  ,0,0,0,0,0,0,"801,000",0,0,0,"825,000","24,000","801,000","801,000"
"=""04186P""",奇鋐元大43售14  ,0,0,0,0,0,0,"800,000",0,0,0,"800,000",0,"800,000","800,000"
"=""068226""",大立光群益48購03,0,"10,000","-10,000",0,0,0,"808,000",0,0,0,"1,258,000","450,000","808,000","798,000"
"=""066121""",台化統一51購02  ,0,0,0,0,0,0,"798,000",0,0,0,"800,000","2,000","798,000","798,000"
"=""067292""",聯發科群益47購14,0,0,0,0,0,0,"797,000",0,0,0,"2,786,000","1,989,000","797,000","797,000"
"=""062287""",所羅門群益46購01,0,0,0,0,0,0,"795,000",0,0,0,"930,000","135,000","795,000","795,000"
"=""062438""",台虹永豐47購01  ,0,0,0,0,0,0,"794,000",0,0,0,"922,000","128,000","794,000","794,000"
"=""05855P""",台積電凱基46售21,0,0,0,0,0,0,"794,000",0,0,0,"1,479,000","685,000","794,000","794,000"
"=""05432P""",臺股指元大47售04,0,0,0,0,0,0,"789,000",0,0,0,"794,000","5,000","789,000","789,000"
"=""069450""",亞翔群益48購03  ,0,0,0,0,0,0,"788,000",0,0,0,"936,000","148,000","788,000","788,000"
"=""03383P""",台灣50元富41售13,0,0,0,0,0,0,"788,000",0,0,0,"788,000",0,"788,000","788,000"
"=""062446""",亞德客群益46購01,0,0,0,0,0,0,"785,000",0,0,0,"975,000","190,000","785,000","785,000"
"=""066549""",全新凱基48購02  ,0,0,0,0,0,0,"781,000",0,0,0,"963,000","182,000","781,000","781,000"
"=""065677""",元債2X富邦3B購01,0,0,0,0,0,0,"777,000",0,0,0,"822,000","45,000","777,000","777,000"
"=""065768""",伊雲谷元大47購01,0,0,0,0,0,0,"774,000",0,0,0,"804,000","30,000","774,000","774,000"
"=""068389""",T50反1元大3B購01,0,0,0,0,0,0,"772,000",0,0,0,"1,857,000","1,085,000","772,000","772,000"
"=""065769""",伊雲谷元大47購02,0,0,0,0,0,0,"771,000",0,0,0,"981,000","210,000","771,000","771,000"
"=""065635""",揚明光群益49購01,0,0,0,0,0,0,"770,000",0,0,0,"830,000","60,000","770,000","770,000"
"=""068254""",神達國票4A購01  ,0,0,0,0,0,0,"765,000",0,0,0,"875,000","110,000","765,000","765,000"
3703,欣陸            ,"733,000","95,000","638,000",0,0,0,"126,000","126,000",0,"126,000",0,0,0,"764,000"
"=""064128""",玉晶光群益46購04,0,0,0,0,0,0,"760,000",0,0,0,"823,000","63,000","760,000","760,000"
"=""05477P""",臺股指群益46售12,0,0,0,0,0,0,"758,000",0,0,0,"1,659,000","901,000","758,000","758,000"
2856,元富證          ,"937,000","184,000","753,000",0,0,0,0,0,0,0,0,0,0,"753,000"
2606,裕民            ,"871,000","398,000","473,000",0,0,0,"279,000","24,000",0,"24,000","306,000","51,000","255,000","752,000"
"=""066919""",晶技群益4C購01  ,0,0,0,0,0,0,"750,000",0,0,0,"750,000",0,"750,000","750,000"
"=""066712""",長榮鋼群益47購01,0,0,0,0,0,0,"750,000",0,0,0,"752,000","2,000","750,000","750,000"
"=""04047P""",T50正2元大44售04,0,0,0,0,0,0,"749,000",0,0,0,"1,218,000","469,000","749,000","749,000"
"=""04139P""",臺股指法興43售10,0,0,0,0,0,0,"746,000",0,0,0,"746,000",0,"746,000","746,000"
"=""066409""",日月光國票48購02,0,0,0,0,0,0,"743,000",0,0,0,"926,000","183,000","743,000","743,000"
"=""05018P""",台灣50兆豐48售02,0,0,0,0,0,0,"740,000",0,0,0,"760,000","20,000","740,000","740,000"
"=""069392""",微星統一52購02  ,0,0,0,0,0,0,"738,000",0,0,0,"858,000","120,000","738,000","738,000"
"=""0061""",元大寶滬深      ,"10,000",0,"10,000","40,000",0,"40,000","688,000","100,000",0,"100,000","1,140,000","552,000","588,000","738,000"
"=""065149""",陽明群益48購02  ,0,0,0,0,0,0,"737,000",0,0,0,"878,000","141,000","737,000","737,000"
"=""068708""",碩天凱基48購03  ,0,0,0,0,0,0,"733,000",0,0,0,"1,655,000","922,000","733,000","733,000"
"=""068017""",T50反1元大48購08,0,0,0,0,0,0,"733,000",0,0,0,"1,378,000","645,000","733,000","733,000"
"=""068305""",佳能元大48購01  ,0,0,0,0,0,0,"731,000",0,0,0,"751,000","20,000","731,000","731,000"
"=""04325P""",中興電元大43售19,0,0,0,0,0,0,"730,000",0,0,0,"730,000",0,"730,000","730,000"
"=""05397P""",神達國票45售04  ,0,0,0,0,0,0,"729,000",0,0,0,"729,000",0,"729,000","729,000"
"=""068550""",創意兆豐48購02  ,0,0,0,0,0,0,"727,000",0,0,0,"1,659,000","932,000","727,000","727,000"
8215,明基材          ,"947,000","219,000","728,000",0,0,0,"-3,000","20,000","23,000","-3,000",0,0,0,"725,000"
"=""069138""",欣興群益48購03  ,0,0,0,0,0,0,"724,000",0,0,0,"1,382,000","658,000","724,000","724,000"
"=""068678""",長榮航永豐4B購02,0,0,0,0,0,0,"724,000",0,0,0,"817,000","93,000","724,000","724,000"
"=""062050""",皇昌群益46購07  ,0,0,0,0,0,0,"724,000",0,0,0,"824,000","100,000","724,000","724,000"
"=""04036P""",技嘉凱基43售08  ,0,0,0,0,0,0,"723,000",0,0,0,"1,043,000","320,000","723,000","723,000"
"=""03969P""",FBNQ2X凱基46售01,0,0,0,0,0,0,"720,000",0,0,0,"1,320,000","600,000","720,000","720,000"
"=""064906""",鴻海凱基47購15  ,0,0,0,0,0,0,"720,000",0,0,0,"760,000","40,000","720,000","720,000"
"=""066800""",新唐國泰48購01  ,0,0,0,0,0,0,"720,000",0,0,0,"1,099,000","379,000","720,000","720,000"
"=""069039""",愛普永豐4A購01  ,0,0,0,0,0,0,"718,000",0,0,0,"747,000","29,000","718,000","718,000"
"=""069330""",新興統一43購01  ,0,0,0,0,0,0,"714,000",0,0,0,"1,622,000","908,000","714,000","714,000"
"=""059257""",威強電凱基47購01,0,0,0,0,0,0,"714,000",0,0,0,"1,093,000","379,000","714,000","714,000"
"=""061164""",臺指反凱基3A購01,0,0,0,0,0,0,"713,000",0,0,0,"1,423,000","710,000","713,000","713,000"
"=""068068""",佳能凱基47購03  ,0,0,0,0,0,0,"713,000",0,0,0,"781,000","68,000","713,000","713,000"
"=""067119""",威盛統一41購03  ,0,0,0,0,0,0,"711,000",0,0,0,"1,536,000","825,000","711,000","711,000"
"=""05693P""",臺股指凱基4A售06,0,0,0,0,0,0,"710,000",0,0,0,"744,000","34,000","710,000","710,000"
"=""064613""",佳世達凱基49購01,"10,000",0,"10,000",0,0,0,"697,000",0,0,0,"725,000","28,000","697,000","707,000"
"=""068382""",台積電統一62購01,0,0,0,0,0,0,"706,000",0,0,0,"938,000","232,000","706,000","706,000"
"=""067452""",鈺齊國票48購01  ,0,0,0,0,0,0,"705,000",0,0,0,"753,000","48,000","705,000","705,000"
"=""067001""",技嘉凱基4B購01  ,"10,000",0,"10,000",0,0,0,"692,000",0,0,0,"1,214,000","522,000","692,000","702,000"
"=""062390""",神達凱基47購02  ,0,0,0,0,0,0,"702,000",0,0,0,"1,038,000","336,000","702,000","702,000"
"=""064632""",廣宇統一4C購01  ,0,0,0,0,0,0,"702,000",0,0,0,"1,071,000","369,000","702,000","702,000"
"=""064502""",台積電統一3A購08,0,0,0,0,0,0,"702,000",0,0,0,"851,000","149,000","702,000","702,000"
"=""066794""",奇鋐永豐4C購01  ,0,0,0,0,0,0,"702,000",0,0,0,"796,000","94,000","702,000","702,000"
"=""069064""",達興凱基48購01  ,0,0,0,0,0,0,"701,000",0,0,0,"802,000","101,000","701,000","701,000"
"=""04133P""",臺股指法興42售10,0,0,0,0,0,0,"697,000",0,0,0,"697,000",0,"697,000","697,000"
"=""03997P""",智原群益44售01  ,0,0,0,0,0,0,"693,000",0,0,0,"1,725,000","1,032,000","693,000","693,000"
"=""068725""",大成鋼群益48購01,0,0,0,0,0,0,"692,000",0,0,0,"700,000","8,000","692,000","692,000"
"=""069155""",華城統一52購01  ,0,0,0,0,0,0,"692,000",0,0,0,"1,173,000","481,000","692,000","692,000"
"=""04131P""",台積電元大43售77,0,0,0,0,0,0,"689,000",0,0,0,"790,000","101,000","689,000","689,000"
"=""05865P""",T50正2群益46售03,0,0,0,0,0,0,"686,000",0,0,0,"1,426,000","740,000","686,000","686,000"
"=""063681""",和大富邦49購01  ,0,0,0,0,0,0,"685,000",0,0,0,"685,000",0,"685,000","685,000"
"=""067521""",欣興元大4B購06  ,0,0,0,0,0,0,"684,000",0,0,0,"866,000","182,000","684,000","684,000"
"=""060400""",力積電第一48購01,0,0,0,0,0,0,"681,000",0,0,0,"726,000","45,000","681,000","681,000"
"=""069085""",華碩元大48購03  ,0,0,0,0,0,0,"679,000",0,0,0,"861,000","182,000","679,000","679,000"
"=""067666""",南亞凱基47購02  ,0,0,0,0,0,0,"678,000",0,0,0,"678,000",0,"678,000","678,000"
"=""066678""",漢唐凱基48購02  ,0,0,0,0,0,0,"675,000",0,0,0,"715,000","40,000","675,000","675,000"
"=""068944""",穎崴元大4B購01  ,0,0,0,0,0,0,"673,000",0,0,0,"1,140,000","467,000","673,000","673,000"
3673,TPK-KY          ,"1,404,000","1,160,000","244,000",0,0,0,"424,000","122,000","64,000","58,000","478,000","112,000","366,000","668,000"
"=""05771P""",川湖群益48售01  ,0,0,0,0,0,0,"663,000",0,0,0,"668,000","5,000","663,000","663,000"
"=""065468""",愛山林國票4A購01,"3,000",0,"3,000",0,0,0,"659,000",0,0,0,"2,289,000","1,630,000","659,000","662,000"
"=""068891""",立積元富48購01  ,0,0,0,0,0,0,"658,000",0,0,0,"668,000","10,000","658,000","658,000"
"=""064012""",嘉澤國泰48購03  ,0,0,0,0,0,0,"656,000",0,0,0,"671,000","15,000","656,000","656,000"
"=""067951""",佳能永豐4A購01  ,0,0,0,0,0,0,"655,000",0,0,0,"1,080,000","425,000","655,000","655,000"
"=""067949""",智邦永豐49購01  ,0,0,0,0,0,0,"653,000",0,0,0,"2,942,000","2,289,000","653,000","653,000"
"=""05742P""",碩天群益48售01  ,0,0,0,0,0,0,"652,000",0,0,0,"747,000","95,000","652,000","652,000"
"=""067311""",臺股指群益4A購09,0,0,0,0,0,0,"650,000",0,0,0,"692,000","42,000","650,000","650,000"
"=""04877P""",台灣50元富44售05,0,0,0,0,0,0,"649,000",0,0,0,"789,000","140,000","649,000","649,000"
"=""067760""",川湖統一51購03  ,0,0,0,0,0,0,"647,000",0,0,0,"647,000",0,"647,000","647,000"
"=""068835""",聯發科統一52購01,0,0,0,0,0,0,"647,000",0,0,0,"667,000","20,000","647,000","647,000"
2392,正崴            ,"989,000","300,000","689,000",0,0,0,"-42,000","6,000","48,000","-42,000",0,0,0,"647,000"
"=""05126P""",日月光元富44售02,0,0,0,0,0,0,"646,000",0,0,0,"1,669,000","1,023,000","646,000","646,000"
"=""04561P""",碩天凱基43售08  ,0,0,0,0,0,0,"643,000",0,0,0,"858,000","215,000","643,000","643,000"
"=""066871""",聯發科元富54購03,0,0,0,0,0,0,"642,000",0,0,0,"1,752,000","1,110,000","642,000","642,000"
"=""05106P""",華航中信44售02  ,0,0,0,0,0,0,"642,000",0,0,0,"1,934,000","1,292,000","642,000","642,000"
"=""065575""",陽明元富47購01  ,0,0,0,0,0,0,"639,000",0,0,0,"1,256,000","617,000","639,000","639,000"
"=""069268""",材料國泰49購01  ,0,0,0,0,0,0,"638,000",0,0,0,"1,031,000","393,000","638,000","638,000"
1720,生達            ,"693,000","26,000","667,000",0,0,0,"-30,000",0,"30,000","-30,000",0,0,0,"637,000"
"=""065373""",晶睿群益49購01  ,0,0,0,0,0,0,"635,000",0,0,0,"840,000","205,000","635,000","635,000"
"=""05554P""",臺股指國票46售01,0,0,0,0,0,0,"635,000",0,0,0,"705,000","70,000","635,000","635,000"
"=""04068P""",川湖凱基43售07  ,0,0,0,0,0,0,"634,000",0,0,0,"703,000","69,000","634,000","634,000"
"=""068504""",立隆電元大48購02,0,0,0,0,0,0,"634,000",0,0,0,"675,000","41,000","634,000","634,000"
"=""068817""",創意國票4A購01  ,0,0,0,0,0,0,"633,000",0,0,0,"1,365,000","732,000","633,000","633,000"
8039,台虹            ,"773,000","427,000","346,000","246,000",0,"246,000","40,000","459,000","155,000","304,000","31,000","295,000","-264,000","632,000"
"=""065986""",矽力元大48購02  ,0,0,0,0,0,0,"632,000",0,0,0,"2,364,000","1,732,000","632,000","632,000"
"=""069172""",聯發科統一52購02,0,0,0,0,0,0,"631,000",0,0,0,"983,000","352,000","631,000","631,000"
"=""068083""",富世達凱基47購01,0,0,0,0,0,0,"631,000",0,0,0,"631,000",0,"631,000","631,000"
"=""062262""",矽力凱基46購03  ,0,0,0,0,0,0,"629,000",0,0,0,"2,057,000","1,428,000","629,000","629,000"
"=""065190""",台光電凱基47購04,0,0,0,0,0,0,"626,000",0,0,0,"1,977,000","1,351,000","626,000","626,000"
"=""068576""",台積電群益52購01,0,0,0,0,0,0,"625,000",0,0,0,"635,000","10,000","625,000","625,000"
2324,仁寶            ,"5,677,029","5,575,000","102,029","4,000","26,000","-22,000","544,000",0,0,0,"817,000","273,000","544,000","624,029"
"=""068554""",台積電元富3B購02,0,0,0,0,0,0,"624,000",0,0,0,"759,000","135,000","624,000","624,000"
"=""05557P""",欣興元大45售04  ,0,0,0,0,0,0,"623,000",0,0,0,"703,000","80,000","623,000","623,000"
"=""067592""",台塑元富47購11  ,0,0,0,0,0,0,"621,000",0,0,0,"1,174,000","553,000","621,000","621,000"
"=""069395""",威盛統一52購02  ,0,0,0,0,0,0,"620,000",0,0,0,"629,000","9,000","620,000","620,000"
"=""05290P""",臺股指凱基4B售02,0,0,0,0,0,0,"620,000",0,0,0,"824,000","204,000","620,000","620,000"
"=""05483P""",上銀國票46售04  ,0,0,0,0,0,0,"617,000",0,0,0,"1,285,000","668,000","617,000","617,000"
3406,玉晶光          ,"1,264,000","1,115,000","149,000",0,0,0,"465,000","3,000","12,000","-9,000","579,000","105,000","474,000","614,000"
"=""067990""",鴻準國泰48購02  ,0,0,0,0,0,0,"614,000",0,0,0,"680,000","66,000","614,000","614,000"
"=""067219""",世紀鋼凱基47購06,0,0,0,0,0,0,"612,000",0,0,0,"1,785,000","1,173,000","612,000","612,000"
"=""05690P""",長榮凱基46售07  ,0,0,0,0,0,0,"612,000",0,0,0,"723,000","111,000","612,000","612,000"
"=""067629""",台積電統一51購08,0,0,0,0,0,0,"609,000",0,0,0,"631,000","22,000","609,000","609,000"
"=""062350""",材料元大46購07  ,0,0,0,0,0,0,"602,000",0,0,0,"619,000","17,000","602,000","602,000"
"=""069204""",東哥統一3C購02  ,0,0,0,0,0,0,"601,000",0,0,0,"969,000","368,000","601,000","601,000"
"=""064032""",群創凱基47購01  ,0,0,0,0,0,0,"600,000",0,0,0,"602,000","2,000","600,000","600,000"
"=""05259P""",美費半元大46售02,0,0,0,0,0,0,"600,000",0,0,0,"600,000",0,"600,000","600,000"
"=""05481P""",臺股指群益46售16,0,0,0,0,0,0,"600,000",0,0,0,"600,000",0,"600,000","600,000"
"=""069067""",保瑞凱基4A購02  ,0,0,0,0,0,0,"599,000",0,0,0,"1,235,000","636,000","599,000","599,000"
"=""063936""",凌陽國票47購01  ,0,0,0,0,0,0,"598,000",0,0,0,"1,037,000","439,000","598,000","598,000"
"=""064560""",全新國票46購02  ,0,0,0,0,0,0,"596,000",0,0,0,"596,000",0,"596,000","596,000"
"=""069006""",偉訓國票49購02  ,0,0,0,0,0,0,"595,000",0,0,0,"911,000","316,000","595,000","595,000"
"=""05699P""",南亞科中信45售02,0,0,0,0,0,0,"594,000",0,0,0,"624,000","30,000","594,000","594,000"
"=""069141""",世芯群益49購06  ,0,0,0,0,0,0,"593,000",0,0,0,"759,000","166,000","593,000","593,000"
"=""065761""",jpp元大47購01   ,0,0,0,0,0,0,"592,000",0,0,0,"1,147,000","555,000","592,000","592,000"
"=""069029""",華碩永豐49購01  ,0,0,0,0,0,0,"589,000",0,0,0,"677,000","88,000","589,000","589,000"
"=""068857""",鴻海永豐48購10  ,0,0,0,0,0,0,"588,000",0,0,0,"1,019,000","431,000","588,000","588,000"
"=""04742P""",FBNQ2X群益4A售01,0,0,0,0,0,0,"587,000",0,0,0,"960,000","373,000","587,000","587,000"
"=""062196""",世芯永豐49購04  ,0,0,0,0,0,0,"587,000",0,0,0,"779,000","192,000","587,000","587,000"
9934,成霖            ,"832,000","246,000","586,000",0,0,0,0,0,0,0,0,0,0,"586,000"
"=""067344""",長榮航凱基43購01,0,0,0,0,0,0,"584,000",0,0,0,"816,000","232,000","584,000","584,000"
"=""065045""",大立光元大47購05,0,0,0,0,0,0,"583,000",0,0,0,"732,000","149,000","583,000","583,000"
"=""062299""",材料群益46購13  ,0,0,0,0,0,0,"582,000",0,0,0,"1,092,000","510,000","582,000","582,000"
"=""04553P""",臺股指法興43售24,0,0,0,0,0,0,"582,000",0,0,0,"886,000","304,000","582,000","582,000"
"=""068309""",京元電元大48購02,0,0,0,0,0,0,"581,000",0,0,0,"603,000","22,000","581,000","581,000"
"=""062454""",台積電群益46購23,0,0,0,0,0,0,"580,000",0,0,0,"680,000","100,000","580,000","580,000"
"=""065869""",亞翔永豐48購02  ,0,0,0,0,0,0,"578,000",0,0,0,"620,000","42,000","578,000","578,000"
1312,國喬            ,"2,994,000","2,283,000","711,000",0,0,0,"-133,000","2,000","118,000","-116,000","424,000","441,000","-17,000","578,000"
"=""069229""",華碩元富48購01  ,0,0,0,0,0,0,"577,000",0,0,0,"768,000","191,000","577,000","577,000"
"=""067165""",聯詠元大47購05  ,0,0,0,0,0,0,"577,000",0,0,0,"718,000","141,000","577,000","577,000"
"=""063610""",台積電群益46購25,0,0,0,0,0,0,"576,000",0,0,0,"1,167,000","591,000","576,000","576,000"
"=""069061""",創意凱基4A購02  ,0,"10,000","-10,000",0,0,0,"585,000",0,0,0,"596,000","11,000","585,000","575,000"
"=""065392""",愛普統一41購01  ,0,0,0,0,0,0,"575,000",0,0,0,"870,000","295,000","575,000","575,000"
"=""063684""",華通富邦47購02  ,0,0,0,0,0,0,"575,000",0,0,0,"575,000",0,"575,000","575,000"
"=""069290""",智原元富48購02  ,0,0,0,0,0,0,"573,000",0,0,0,"588,000","15,000","573,000","573,000"
"=""069553""",美律群益49購02  ,0,0,0,0,0,0,"572,000",0,0,0,"572,000",0,"572,000","572,000"
1304,台聚            ,"684,000","127,000","557,000",0,0,0,"12,000","12,000",0,"12,000",0,0,0,"569,000"
"=""065176""",台泥凱基47購03  ,0,0,0,0,0,0,"569,000",0,0,0,"745,000","176,000","569,000","569,000"
"=""04740P""",上証2X群益4A售02,0,0,0,0,0,0,"569,000",0,0,0,"1,396,000","827,000","569,000","569,000"
"=""062330""",京元電元大46購05,0,0,0,0,0,0,"564,000",0,0,0,"984,000","420,000","564,000","564,000"
"=""061626""",光寶科元大46購03,0,0,0,0,0,0,"563,000",0,0,0,"583,000","20,000","563,000","563,000"
"=""00642U""",期元大S&P石油   ,"1,000",0,"1,000",0,0,0,"562,000",0,0,0,"847,000","285,000","562,000","563,000"
"=""069007""",海華國票48購02  ,0,0,0,0,0,0,"563,000",0,0,0,"813,000","250,000","563,000","563,000"
"=""066822""",台積電凱基4C購12,0,0,0,0,0,0,"561,000",0,0,0,"571,000","10,000","561,000","561,000"
"=""069465""",台積電元大48購39,0,0,0,0,0,0,"557,000",0,0,0,"617,000","60,000","557,000","557,000"
"=""03771P""",奇鋐元大42售01  ,0,0,0,0,0,0,"557,000","1,167,000",0,"1,167,000",0,"610,000","-610,000","557,000"
"=""068640""",美時統一58購01  ,0,"1,000","-1,000",0,0,0,"557,000",0,0,0,"1,691,000","1,134,000","557,000","556,000"
"=""063979""",群創兆豐48購01  ,0,0,0,0,0,0,"555,000",0,0,0,"939,000","384,000","555,000","555,000"
"=""068892""",立積元富52購01  ,0,0,0,0,0,0,"553,000",0,0,0,"652,000","99,000","553,000","553,000"
"=""05281P""",樺漢國票46售01  ,0,0,0,0,0,0,"552,000",0,0,0,"552,000",0,"552,000","552,000"
"=""062537""",欣興國票48購01  ,0,0,0,0,0,0,"552,000",0,0,0,"825,000","273,000","552,000","552,000"
"=""068101""",致茂元富47購01  ,0,0,0,0,0,0,"551,000",0,0,0,"651,000","100,000","551,000","551,000"
"=""063179""",川湖群益46購13  ,0,0,0,0,0,0,"550,000",0,0,0,"1,408,000","858,000","550,000","550,000"
"=""065967""",盟立元大47購03  ,0,0,0,0,0,0,"548,000",0,0,0,"880,000","332,000","548,000","548,000"
"=""067558""",臺股指群益47購06,0,0,0,0,0,0,"546,000",0,0,0,"1,239,000","693,000","546,000","546,000"
