證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""049260""",精銳元大43購04  ,0,0,0,0,0,0,"1,000",0,0,0,"15,000","14,000","1,000","1,000"
"=""049298""",創意國泰45購01  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""048733""",景碩元大43購25  ,0,0,0,0,0,0,"1,000",0,0,0,"11,000","10,000","1,000","1,000"
"=""051390""",世紀鋼元大43購06,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""050802""",FBNQ2X永豐43購01,0,0,0,0,0,0,"1,000",0,0,0,"44,000","43,000","1,000","1,000"
"=""051257""",臺股指法興43購16,0,0,0,0,0,0,"1,000",0,0,0,"5,000","4,000","1,000","1,000"
"=""051932""",世紀鋼群益43購13,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""051898""",玉晶光兆豐43購02,0,0,0,0,0,0,"1,000",0,0,0,"51,000","50,000","1,000","1,000"
"=""051303""",材料群益43購10  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""052461""",長榮元富51購01  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""054713""",臺股指凱基44購33,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""052105""",亞光群益43購07  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""052177""",慧洋國票44購01  ,0,0,0,0,0,0,"1,000",0,0,0,"11,000","10,000","1,000","1,000"
"=""051119""",萬海第一49購01  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""052552""",上証2X凱基46購02,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""053729""",滬深2X統一52購03,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""054071""",台光電國票45購01,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""047871""",聯電台新42購01  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""07137P""",智邦元大48售03  ,0,0,0,0,0,0,"1,000",0,0,0,"30,000","29,000","1,000","1,000"
"=""07067P""",世芯永豐4C售05  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""07333P""",大立光元大48售16,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""07399P""",臺股指元大49售28,0,0,0,0,0,0,"1,000",0,0,0,"31,000","30,000","1,000","1,000"
1232,大統益          ,"14,000","11,000","3,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"1,000"
"=""06324P""",華城元大46售04  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""06208P""",臺股指群益46售25,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""06401P""",長榮航統一46售01,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""06393P""",智邦群益4A售02  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""06478P""",臺股指富邦47售13,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""03010X""",元展10          ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""06727P""",訊芯群益49售01  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
"=""06773P""",啟�眥窶�48售01  ,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000"
1410,南染            ,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,"1,000"
3016,嘉晶            ,"84,000","74,000","10,000",0,0,0,"-9,000",0,"9,000","-9,000",0,0,0,"1,000"
2911,麗嬰房          ,"32,000","28,000","4,000",0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"1,000"
2491,吉祥全          ,"2,000",0,"2,000",0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"1,000"
2482,連宇            ,"6,000",0,"6,000",0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"1,000"
6431,光麗-KY         ,"2,000","1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,"1,000"
6442,光聖            ,"6,000","3,000","3,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"1,000"
6201,亞弘電          ,"14,000","12,000","2,000",0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"1,000"
4190,佐登-KY         ,"15,000","14,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,"1,000"
1525,江申            ,"13,360",0,"13,360","19,000","22,000","-3,000","-10,000",0,"10,000","-10,000",0,0,0,360
1516,川飛            ,"4,000","4,000",0,0,0,0,0,"1,000","1,000",0,0,0,0,0
1727,中華化          ,"2,000",0,"2,000",0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,0
2375,凱美            ,"11,000","11,000",0,0,0,0,0,0,0,0,0,0,0,0
2537,聯上發          ,"51,000","47,000","4,000",0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,0
3557,嘉威            ,"2,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0
3593,力銘            ,"6,000","6,000",0,0,0,0,0,0,0,0,0,0,0,0
4142,國光生          ,"44,000","41,000","3,000",0,0,0,"-3,000","2,000","5,000","-3,000",0,0,0,0
6405,悅城            ,"3,000",0,"3,000",0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,0
"=""0058""",富邦發達        ,0,"7,000","-7,000",0,0,0,"7,000",0,0,0,"7,000",0,"7,000",0
"=""006203""",元大MSCI台灣    ,0,"69,000","-69,000",0,0,0,"69,000",0,0,0,"69,000",0,"69,000",0
"=""00625K""",富邦上証+R      ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""00643K""",群益深証中小+R  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""06718P""",瑞昱群益51售01  ,0,0,0,0,0,0,0,0,0,0,"105,000","105,000",0,0
"=""06742P""",台塑凱基49售05  ,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
"=""06706P""",台達電凱基47售04,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""06708P""",鴻海凱基49售08  ,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""06646P""",台積電凱基47售23,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
"=""06643P""",和椿群益47售03  ,0,0,0,0,0,0,0,0,0,0,"7,000","7,000",0,0
"=""06635P""",長榮航元大47售01,0,0,0,0,0,0,0,0,0,0,"138,000","138,000",0,0
"=""06623P""",臺股指國票47售05,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
"=""06679P""",台灣50國票47售04,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""06682P""",聯發科國票47售03,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
"=""06664P""",聯發科富邦51售03,0,0,0,0,0,0,0,0,0,0,"7,000","7,000",0,0
"=""06918P""",長榮元大48售05  ,0,0,0,0,0,0,0,0,0,0,"60,000","60,000",0,0
"=""03055X""",元展52          ,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""03417C""",臺股指凱基65牛05,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""06887P""",臺股指凱基4C售06,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
"=""06872P""",鴻海元大47售28  ,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""06506P""",滬深2X元大48售05,0,0,0,0,0,0,0,0,0,0,"68,000","68,000",0,0
"=""06501P""",世紀鋼元富47售03,0,0,0,0,0,0,0,0,0,0,"17,000","17,000",0,0
"=""06512P""",愛山林群益49售03,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
"=""06364P""",台積電國票46售07,0,0,0,0,0,0,0,0,0,0,"63,000","63,000",0,0
"=""06406P""",緯穎國票46售04  ,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
"=""06612P""",台灣50元富47售07,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""06621P""",和椿國票47售03  ,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""06549P""",台積電元富47售15,0,0,0,0,0,0,0,0,0,0,"84,000","84,000",0,0
"=""06563P""",上銀國票48售02  ,0,0,0,0,0,0,0,0,0,0,"350,000","350,000",0,0
"=""06543P""",所羅門永豐49售01,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
"=""06544P""",華航統一47售02  ,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
"=""06545P""",大立光富邦49售01,0,0,0,0,0,0,0,0,0,0,"56,000","56,000",0,0
"=""06527P""",迅得永豐47售02  ,0,0,0,0,0,0,0,0,0,0,"60,000","60,000",0,0
"=""06210P""",臺股指群益46售27,0,0,0,0,0,0,0,0,0,0,"7,000","7,000",0,0
"=""06178P""",旺宏凱基46售02  ,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
"=""06173P""",T50反1凱基47售03,0,0,0,0,0,0,0,0,0,0,"69,000","69,000",0,0
"=""06148P""",聯發科富邦46售05,0,0,0,0,0,0,0,0,0,0,"28,000","28,000",0,0
"=""06322P""",臺股指凱基46售36,0,0,0,0,0,0,0,0,0,0,"40,000","40,000",0,0
"=""06302P""",金像電國票47售05,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0
"=""06340P""",華邦電國票47售03,0,0,0,0,0,0,0,0,0,0,"9,000","9,000",0,0
"=""06345P""",鈞興國票47售05  ,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
"=""06283P""",世芯元大46售30  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""06290P""",台灣50富邦47售06,0,0,0,0,0,0,0,0,0,0,"106,000","106,000",0,0
"=""07675P""",世芯凱基49售10  ,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
"=""07727P""",鴻海兆豐53售02  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""07715P""",三芳凱基49售06  ,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""07581P""",群臺2X凱基4B售02,0,0,0,0,0,0,0,0,0,0,"27,000","27,000",0,0
"=""07595P""",南亞科元大49售02,0,0,0,0,0,0,0,0,0,0,"200,000","200,000",0,0
"=""07561P""",材料群益49售04  ,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""07553P""",華邦電群益53售01,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
"=""07662P""",美費半國票4A售01,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""07655P""",南亞科國票4A售01,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""07656P""",穎崴國票4A售04  ,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""07603P""",台化統一51售06  ,0,0,0,0,0,0,0,0,0,0,"270,000","270,000",0,0
"=""07629P""",臺股指元大4A售20,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""07407P""",滬深2X凱基4A售06,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""07378P""",華城凱基48售06  ,0,0,0,0,0,0,0,0,0,0,"52,000","52,000",0,0
"=""07314P""",臺股指富邦48售15,0,0,0,0,0,0,0,0,0,0,"280,000","280,000",0,0
"=""07481P""",臺股指凱基52售02,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
"=""07478P""",全新凱基49售02  ,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
"=""07464P""",萬海國票4A售01  ,0,0,0,0,0,0,0,0,0,0,"350,000","350,000",0,0
"=""07512P""",邁達特群益4B售01,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""07537P""",裕民元大49售02  ,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""07538P""",裕民元大49售03  ,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""07539P""",海華元大49售07  ,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""07520P""",世紀鋼元富49售03,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""07070P""",上銀統一4C售05  ,0,0,0,0,0,0,0,0,0,0,"80,000","80,000",0,0
"=""07059P""",世紀鋼群益48售06,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
"=""07090P""",智原國票49售03  ,0,0,0,0,0,0,0,0,0,0,"7,000","7,000",0,0
"=""07073P""",滬深2X凱基4B售03,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""07074P""",中鋼凱基48售01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""07119P""",臺股指元大49售25,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
"=""07226P""",世芯第一48售01  ,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""07230P""",川湖台新48售01  ,0,0,0,0,0,0,0,0,0,0,"76,000","76,000",0,0
"=""07201P""",貿聯統一4C售04  ,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""07206P""",大立光群益4A售02,0,0,0,0,0,0,0,0,0,0,"150,000","150,000",0,0
"=""07191P""",台積電凱基48售21,0,0,0,0,0,0,0,0,0,0,"38,000","38,000",0,0
"=""07236P""",聯電元大48售06  ,0,0,0,0,0,0,0,0,0,0,"217,000","217,000",0,0
"=""07276P""",國企2X永豐4C售01,0,0,0,0,0,0,0,0,0,0,"54,000","54,000",0,0
"=""07274P""",世芯元大48售26  ,0,0,0,0,0,0,0,0,0,0,"54,000","54,000",0,0
"=""048076""",辛耘統一58購01  ,0,"20,000","-20,000",0,0,0,"20,000",0,0,0,"20,000",0,"20,000",0
"=""07047P""",穎崴國票49售03  ,0,0,0,0,0,0,0,0,0,0,"9,000","9,000",0,0
"=""06989P""",微星國票49售02  ,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
"=""06979P""",富世達凱基48售01,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""06981P""",臺股指群益4A售14,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""07006P""",台積電元大48售35,0,0,0,0,0,0,0,0,0,0,"220,000","220,000",0,0
"=""06994P""",力積電國票49售03,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
"=""054072""",皇昌國票46購01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""054079""",材料國票45購02  ,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
"=""055191""",菱生國票45購01  ,0,0,0,0,0,0,0,"150,000","100,000","50,000","100,000","150,000","-50,000",0
"=""055158""",建準台新44購01  ,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
"=""05385P""",川湖元富45售04  ,0,0,0,0,0,0,0,0,0,0,"17,000","17,000",0,0
"=""053862""",華碩群益4A購01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""053759""",龍德船統一39購01,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""053700""",訊芯元大47購01  ,0,0,0,0,0,0,0,0,0,0,"47,000","47,000",0,0
"=""053721""",長榮群益44購02  ,0,0,0,0,0,0,0,0,0,0,"217,000","217,000",0,0
"=""053722""",欣興群益44購04  ,0,0,0,0,0,0,0,0,0,0,"140,000","140,000",0,0
"=""054051""",健和興元大44購01,0,0,0,0,0,0,0,0,0,0,"198,000","198,000",0,0
"=""054047""",宏達電元大45購02,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
"=""053684""",威盛元大44購08  ,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""051678""",順德凱基44購01  ,0,0,0,0,0,0,0,0,0,0,"12,000","12,000",0,0
"=""051730""",富邦金元大43購07,0,0,0,0,0,0,0,0,0,0,"76,000","76,000",0,0
"=""054701""",威盛凱基44購06  ,0,0,0,0,0,0,0,0,0,0,"11,000","11,000",0,0
"=""051566""",台積電元富43購15,0,0,0,0,0,0,0,0,0,0,"31,000","31,000",0,0
"=""051541""",致伸群益47購01  ,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""051508""",緯穎國票44購04  ,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""051572""",開發金元富49購01,0,0,0,0,0,0,0,0,0,0,"7,000","7,000",0,0
"=""051592""",陽明統一49購04  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""051608""",定穎控國票44購02,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""052038""",世紀鋼國票43購03,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""052042""",楠梓電凱基43購01,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
"=""052054""",T50反1富邦49購03,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""051497""",敦泰國票44購01  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""052011""",世紀鋼元富43購01,0,0,0,0,0,0,0,0,0,0,"99,000","99,000",0,0
"=""054668""",旺宏元大44購02  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""054672""",怡利電元大48購01,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""054673""",宏達電元大46購02,0,0,0,0,0,0,0,0,0,0,"30,000","30,000",0,0
"=""054674""",宏達電元大4A購02,0,0,0,0,0,0,0,0,0,0,"87,000","87,000",0,0
"=""051980""",技嘉凱基3A購01  ,0,0,0,0,0,0,0,0,0,0,"29,000","29,000",0,0
"=""054104""",臺股指法興44購06,0,0,0,0,0,0,0,0,0,0,"7,000","7,000",0,0
"=""054112""",劍麟群益46購01  ,0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,0
"=""05462P""",台灣50元大45售15,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
"=""054635""",滬深2X元富44購22,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""05256P""",上証2X元大45售06,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""052568""",景碩凱基45購03  ,0,0,0,0,0,0,0,0,0,0,"40,000","40,000",0,0
"=""052580""",長榮富邦48購01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""052602""",亞光元大44購05  ,0,0,0,0,0,0,0,0,0,0,"18,000","18,000",0,0
"=""052597""",陽明元大44購03  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""052635""",材料國票45購01  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""052637""",四維航國票45購01,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""053003""",裕慶元富44購01  ,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""052997""",時碩元富47購01  ,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""052993""",洋華元富44購01  ,0,0,0,0,0,0,0,0,0,0,"57,000","57,000",0,0
"=""054202""",嘉澤元富47購01  ,0,0,0,0,0,0,0,0,0,0,"612,000","612,000",0,0
"=""054209""",香港反凱基47購01,0,0,0,0,0,0,0,0,0,0,"35,000","35,000",0,0
"=""054193""",技嘉元富44購02  ,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
"=""054190""",致茂元富44購02  ,0,0,0,0,0,0,0,0,0,0,"54,000","54,000",0,0
"=""052399""",香港2X元大44購02,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""054145""",美律兆豐46購01  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""052193""",旺宏富邦45購02  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""052212""",萬海元富43購05  ,0,0,0,0,0,0,0,0,0,0,"90,000","90,000",0,0
"=""051812""",保瑞凱基43購03  ,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""051856""",亞光元大47購02  ,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
"=""051868""",智邦富邦45購01  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""052173""",榮運國票43購01  ,0,0,0,0,0,0,0,0,0,0,"11,000","11,000",0,0
"=""052166""",上証2X國票45購01,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""052117""",藍天統一53購01  ,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""054705""",萬海凱基4A購01  ,0,0,0,0,0,0,0,0,0,0,"68,000","68,000",0,0
"=""054706""",長榮航凱基46購01,0,0,0,0,0,0,0,0,0,0,"68,000","68,000",0,0
"=""050201""",力山群益44購01  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""050248""",SGBR2X凱基49購01,0,0,0,0,0,0,0,0,0,0,"91,000","91,000",0,0
"=""050258""",可成凱基44購02  ,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""050286""",南亞國票44購01  ,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""050307""",奇鋐凱基38購01  ,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""050294""",滬深2X國泰45購01,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
"=""051049""",台光電元大43購22,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""051054""",陽明元大47購01  ,0,0,0,0,0,0,0,0,0,0,"15,000","15,000",0,0
"=""051078""",聚陽永豐45購01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""052480""",上証2X永豐44購02,0,0,0,0,0,0,0,0,0,0,"304,000","304,000",0,0
"=""052508""",瑞祺永豐46購01  ,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""051294""",愛山林群益44購03,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""051896""",富邦金兆豐44購02,0,0,0,0,0,0,0,0,0,0,"111,000","111,000",0,0
"=""051906""",可成國泰45購02  ,0,0,0,0,0,0,0,0,0,0,"34,000","34,000",0,0
"=""051249""",日月光富邦45購01,0,0,0,0,0,0,0,0,0,0,"69,000","69,000",0,0
"=""051256""",臺股指法興43購15,0,0,0,0,0,0,0,0,0,0,"299,000","299,000",0,0
"=""053115""",國企2X凱基45購05,0,0,0,0,0,0,0,0,0,0,"132,000","132,000",0,0
"=""053079""",億豐富邦46購01  ,0,0,0,0,0,0,0,0,0,0,"9,000","9,000",0,0
"=""053081""",訊芯第一4A購01  ,0,0,0,0,0,0,0,0,0,0,"40,000","40,000",0,0
"=""053072""",矽統富邦46購01  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""053073""",昆盈富邦46購01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""050798""",台積電中信44購05,0,0,0,0,0,0,0,0,0,0,"8,000","8,000",0,0
"=""050842""",中砂凱基43購09  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""050875""",台光電元大43購21,0,0,0,0,0,0,0,0,0,0,"3,000","3,000",0,0
"=""050886""",碩天元大43購06  ,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""051382""",材料元大43購44  ,0,0,0,0,0,0,0,0,0,0,"18,000","18,000",0,0
"=""051384""",達興元大43購04  ,0,0,0,0,0,0,0,0,0,0,"50,000","50,000",0,0
"=""051404""",世紀鋼中信43購02,0,0,0,0,0,0,0,0,0,0,"322,000","322,000",0,0
"=""051354""",愛山林凱基43購02,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""048389""",美費半國票45購01,0,0,0,0,0,0,0,0,0,0,"190,000","190,000",0,0
"=""051412""",巨大永豐43購01  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""051421""",英業達兆豐43購02,0,0,0,0,0,0,0,0,0,0,"17,000","17,000",0,0
"=""051432""",華碩國泰45購01  ,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0
"=""052737""",第一銅統一4A購02,0,0,0,0,0,0,0,0,0,0,"46,000","46,000",0,0
"=""052744""",欣興統一4A購01  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""052769""",遠雄凱基46購01  ,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""052532""",台積電群益4A購02,0,0,0,0,0,0,0,0,0,0,"526,000","526,000",0,0
"=""05947P""",日月光中信46售02,0,0,0,0,0,0,0,0,0,0,"20,000","20,000",0,0
"=""049460""",台積電永豐46購10,0,"6,000","-6,000",0,0,0,"6,000",0,0,0,"6,000",0,"6,000",0
"=""049430""",文曄元富49購01  ,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""06100P""",台化中信46售01  ,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
"=""06102P""",臺股指中信49售04,0,0,0,0,0,0,0,0,0,0,"9,000","9,000",0,0
"=""06081P""",世芯國票47售12  ,0,0,0,0,0,0,0,0,0,0,"80,000","80,000",0,0
"=""06058P""",精誠凱基46售03  ,0,0,0,0,0,0,0,0,0,0,"9,000","9,000",0,0
"=""06062P""",臺股指永豐47售02,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""06123P""",亞光元富46售02  ,0,0,0,0,0,0,0,0,0,0,"42,000","42,000",0,0
"=""06126P""",臺股指富邦47售10,0,0,0,0,0,0,0,0,0,0,"100,000","100,000",0,0
"=""06127P""",緯穎群益48售08  ,0,0,0,0,0,0,0,0,0,0,"26,000","26,000",0,0
"=""05959P""",川湖元大46售07  ,0,0,0,0,0,0,0,0,0,0,"60,000","60,000",0,0
"=""06005P""",T50正2群益46售06,0,0,0,0,0,0,0,0,0,0,"623,000","623,000",0,0
"=""06043P""",中502X元大46售06,0,0,0,0,0,0,0,0,0,0,"25,000","25,000",0,0
"=""049270""",臺股指元大43購70,0,0,0,0,0,0,0,0,0,0,"106,000","106,000",0,0
"=""049224""",材料群益46購03  ,0,0,0,0,0,0,0,0,0,0,"19,000","19,000",0,0
"=""051244""",聯發科富邦45購01,0,0,0,0,0,0,0,0,0,0,"29,000","29,000",0,0
"=""049213""",東鹼群益45購01  ,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0
"=""051207""",智邦元富44購01  ,0,0,0,0,0,0,0,0,0,0,"99,000","99,000",0,0
"=""051201""",電子類群益43購05,0,0,0,0,0,0,0,0,0,0,"18,000","18,000",0,0
"=""050398""",台灣50元富43購07,0,0,0,0,0,0,0,0,0,0,"101,000","101,000",0,0
"=""050400""",台達電元富44購02,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0
"=""050460""",華通凱基43購06  ,0,0,0,0,0,0,0,0,0,0,"5,000","5,000",0,0
"=""051153""",SGBR2X國票46購01,0,0,0,0,0,0,0,0,0,0,"400,000","400,000",0,0
"=""051154""",美費半國票43購02,0,0,0,0,0,0,0,0,0,0,"6,000","6,000",0,0
"=""050713""",東哥凱基43購03  ,0,0,0,0,0,0,0,0,0,0,"168,000","168,000",0,0
"=""050689""",建漢元富44購01  ,0,0,0,0,0,0,0,0,0,0,"14,000","14,000",0,0
